full_formula,task_id,formation_energy_per_atom
Hf2Al3Cu1,mp-1223820,-0.444173403333334
Ho3Sc2S7,mp-1224056,-2.3095362943229163
Dy3Y3Mn6O18,mp-1225181,-3.0480839642528754
La1Al2Cu3,mp-1225549,-0.3848799575000002
Er4Ta1V7B24,mp-1225684,-0.738895477222222
Cs2Ta2W2O12,mp-1225854,-2.7661694819923386
Cs2Sb2Te2O12,mp-1225923,-1.823607125881226
Cr5In1S8,mp-1226160,-0.9486238160714281
Cd2H2O2F2,mp-1226809,-1.801497528125
Al1Si1Ni6,mp-1228041,-0.44444840124999896
Ba2Si3Au1,mp-1228346,-0.4400462250000003
Sr4Ta4O14,mp-12286,-3.50164014030303
Al2Cr3Cu1S8,mp-1228975,-1.109612782500001
Al1Cr4Cu1Se8,mp-1229004,-0.8418073634821427
Al3Tl4Fe1As8O28,mp-1229069,-1.932774988257576
Ag4Hg4S4Br1Cl3,mp-1229155,-0.6013869466666666
Ta2Cr6Cu4S16,mp-1239167,-0.9985267271428577
Zn6W2N8,mp-1245967,-0.43146142312500047
Dy2C1,mp-12574,-0.2758557799999994
Tb2Be26,mp-12615,-0.18524022928571476
Y2S1O2,mp-12894,-3.5507062312916675
La3Sn3Pt3,mp-13250,-1.0784063811111113
Ce1Mg1Zn2,mp-13254,-0.28156279375000004
Ho4Zn4Rh4,mp-13380,-0.7448149774999996
Ho4In1Ni2Ge4,mp-13510,-0.7739252354545453
Ba4Na4P12O36,mp-13755,-2.87169849403941
Rb2Na1Er1F6,mp-13815,-3.6059004916551722
Ir2F8,mp-13841,-1.7140160530000004
Ca8Ga16Se32,mp-13873,-1.271965713839285
Hf2Si2Te2,mp-13963,-0.8367383583333338
Tb2O2F2,mp-14093,-4.2646219425
Sr32Ge8P32,mp-14213,-0.9451002986111116
Na12Ca12P12O48,mp-14401,-3.035421546174056
Pr2Pd4O8,mp-15050,-1.9334747699999997
Ba2Sm2C4O12F2,mp-15073,-2.9068865961363644
Cs4K1Li1Ga2F12,mp-15079,-3.0867630206528736
Sr2Ca2Sm2Bi2O12,mp-1523104,-2.8065554616666666
As8Ir4,mp-15649,-0.4827040383333336
Y4As4Pt4,mp-15695,-1.2070435130555548
Al4C3,mp-1591,-0.09208207428571415
Dy1P1Pt1,mp-16326,-1.348252847777778
Al18Co4,mp-16488,-0.33188332454545455
Na12Si4Se14,mp-16961,-1.1447689937144399
Ca2V8Ag4O24,mp-16967,-2.2051314378070193
Li12Cr6O24,mp-17159,-2.0882741719047626
Ho6Cu2Si2S14,mp-17486,-1.8039555459895833
Zr4Au16,mp-17813,-0.41381610449999967
K6Na2Se4O16,mp-17839,-1.7976068639456588
K4Pr4F16,mp-18040,-3.9756647204999997
K16Sn4Se16,mp-18132,-1.2384924690416668
W2Se4,mp-1821,-0.8722127332291668
Ba8Li2Nb6O24,mp-18274,-3.208414467166667
Tl4Se4,mp-1836,-0.5111776640885415
Ag16Ge2Se12,mp-18474,-0.3380387934930553
Cs2Dy4Cu6Se10,mp-18672,-1.3250541345136169
V2Ag6O8,mp-18889,-1.245943563750001
Ba3V6O18,mp-18929,-2.693702669259259
K12Mn4O16,mp-19140,-1.77328780399138
Fe4Ag4O8,mp-19225,-1.2217076847916672
Ba12Co4Sb8O36,mp-19337,-2.438003475500001
Ba4Mn8V8O32,mp-19507,-2.5498118048740057
Tm3In1N1,mp-19847,-1.0908164889999994
C4O8,mp-20066,-1.7701240000000003
Ce4In2Pd4,mp-20165,-0.7514839469999999
Mn4Co4P4,mp-20249,-0.6425326829214567
Sr4Pb4O12,mp-20489,-2.1561375228333333
Ce1Sn6Ru4,mp-20752,-0.34847980045454496
Gd1Cu2Ge2,mp-20806,-0.4741823199999999
Sr4In2Pd4,mp-20843,-0.6670709786666663
Co2Se4,mp-20862,-0.6122043065625006
Sr2In4Pd2,mp-21024,-0.5967904029166666
Pr3Sn3Pd3,mp-21054,-0.9027671077777784
Li4Fe4Ge8O24,mp-21270,-2.0714191978333334
Er1Ni1Sb1,mp-21272,-0.9674753700000002
Ti4Co4Si4,mp-21306,-0.7894698094444443
Ce3Mg3Ga3,mp-21375,-0.3652419341666666
Na30Pb8,mp-21895,-0.13618215648820353
Hf10Ga6,mp-22337,-0.4415522640625005
Sr4In2Sb2O12,mp-22355,-2.583106877333333
Ba2Gd1Nb1O6,mp-22531,-3.4239569890000014
Cr4Cd2Se8,mp-22605,-0.8327632977678567
Sc4Fe4Si4,mp-22701,-0.6585387658333334
Ce2Cu2Si2,mp-22740,-0.5384135316666665
Bi2I6,mp-22849,-0.7663869175000002
K4In4Br16,mp-22932,-1.5391017892499999
Fe2I6O18,mp-23069,-0.9786766469230775
P4Os2,mp-2319,-0.5207952738888887
As2I6,mp-23218,-0.48132079625000035
Rb8Co4Br16,mp-23366,-1.4951962485714283
Ti6Pt2,mp-2339,-0.6466139600000007
Sb4Cl16F4,mp-23412,-1.4704335108333335
Ta2H1,mp-24082,-0.20813805500000035
Na10Sc2H8C8O28,mp-24144,-2.0789024600985218
Dy1Hg1,mp-2443,-0.4863214925000001
Be6P4H8O20,mp-24674,-2.42334497140351
Rb4Ga4B4P8H4O36,mp-24761,-2.5526752972222226
Tl4Cl8,mp-27205,-1.2285899794444444
Rb4Tl4F16,mp-27210,-2.500163193888889
Tl4O2,mp-27484,-0.8199783955555553
K12Tl4F24,mp-27525,-2.7137104124833336
Sr1Al4,mp-2775,-0.23230722333333348
Rb2Zr1Cl6,mp-27831,-2.356489942777778
K8Be4O8,mp-27915,-2.1087224357000003
Br2F10,mp-27987,-1.3288309591666667
Sb4As4O12,mp-28109,-1.6997547515000009
Fe2Se2Cl14,mp-28189,-1.0074602352604165
Rb2Ti2Cl6,mp-28282,-2.0291016151666668
Cr4Se6,mp-2832,-0.8103917534062489
Ta2Ag1F12,mp-28375,-3.161065525777778
K6Ag30S18,mp-28468,-0.47916290804166684
Gd4C2Br2,mp-28522,-1.0896797831249998
Na6Be8O11,mp-28559,-2.551697508172414
Na4Li4Se4,mp-28603,-1.3241428849096024
Tl8Ge4Te20,mp-28639,-0.413613129895833
Cu12As8S18,mp-28717,-0.43785024200657874
B4Ir4Pd4,mp-28897,-0.2834065497222227
Mg8Si4O16,mp-2895,-3.2217519799999996
Sr16Ge8N16,mp-29089,-0.8063633599166671
In4Te4Br4,mp-29236,-0.8911020233333332
Si4P16H32,mp-29549,-0.14316568660256423
Na8Sn2S8,mp-29628,-1.184749329856322
Ta4Se12,mp-29652,-1.0073090273828127
Co4Ge8,mp-30045,-0.1531515541666669
Ba1Nb1O3,mp-3020,-3.178755383
Tb20C8Br36,mp-30229,-1.9012369312499997
K16Ti12Te36,mp-30280,-1.0786434987187503
Ca18Cd8Bi18,mp-30446,-0.6550087161363639
Tm2Cd6,mp-30502,-0.2480141004166665
Ce2Al8Ni2,mp-30750,-0.5356965533333327
Li1Al2Rh1,mp-30821,-0.7078913733333341
Cd2Ag1Au1,mp-31170,-0.13410575666666658
Mg6Te2O12,mp-3118,-2.5488970254999996
Er4Fe24Sn24,mp-31197,-0.14331156865384614
Y3In3Rh3,mp-31347,-0.7472597377777777
Ca8Fe4Re4O24,mp-31763,-2.555037708500001
Nb6Si7Ni16,mp-3640,-0.5768840517241368
Na4Ru2O6,mp-37255,-1.652701043017241
Si4Ni4H48O24F24,mp-40144,-1.8454521248076925
Nb6Co8B14,mp-4212,-0.5866002077976182
Li8Ge2O8,mp-4558,-2.2978871192592587
Pr4P4O16,mp-4589,-3.4462376697222212
K1F1,mp-463,-2.9359205227499996
Ce2Si2Os2,mp-505005,-0.6143826816666665
Zr2Ni8P4,mp-505598,-0.805743463095238
Zr10Al2Sn6,mp-510321,-0.6012462788888892
Gd1S1,mp-510402,-2.3123287315625003
Ag2B2F10,mp-5160,-2.427506961904762
La24Yb4Se40,mp-530910,-2.31553732726103
Tb1Ge2Pd2,mp-5351,-0.8079078759999995
Ta2Tl2Ge6O18,mp-540634,-2.3375426659523817
Si16Rh12,mp-540791,-0.7076544685714288
Tb4Au10F42,mp-541348,-2.236498960446429
Cs8V4P8O32,mp-541679,-2.6757963757714416
Ni8Bi24I6,mp-541751,-0.19002738342105374
P8S20,mp-541788,-0.5192989474702381
Zr8Ni12P12,mp-541909,-1.0482786762499998
K8Na4Si12O30,mp-542686,-2.9150366027816097
K4Mo6Se36,mp-542749,-0.7853062820951086
Dy2Zn2P2O2,mp-549728,-2.0529492295833336
Lu1Bi2I1O4,mp-550635,-2.3344608368750004
Sm2Zn2P2O2,mp-550820,-2.018545248333333
Co2Te2Mo2O12,mp-551806,-1.6730862727777789
Sc2Nb2O8,mp-553961,-3.4662618066666666
Rb4V5Cd1Cl1O15,mp-555007,-2.3442288421153856
Mn2Se2O8,mp-555327,-1.5253737150457987
Na4Sm4Ge4O16,mp-555904,-2.832611444507389
Ti16S32Br24O4,mp-556341,-1.5862689093859659
Fe8P4Cl4O16,mp-556581,-2.116662486979167
Zn14S14,mp-556716,-1.0631314144196427
Ag2As2S32F12,mp-556837,-1.0885233679861113
Ca8V4Cl4O16,mp-557276,-3.009406187812499
Al4Mo4P8O36,mp-557607,-2.716891426282052
K4Nd4C8O24,mp-557940,-2.5493037285499995
K4Mn4F16,mp-558116,-2.9534512693218393
Na12Si12B12O48,mp-558181,-2.915008498435961
Ba8Zn4S12,mp-5587,-1.912715911979167
K4Fe4As8O28,mp-559163,-1.8338834729999989
Cd2In4S8,mp-559200,-0.8774585553571431
Cs4V4S8O32,mp-559316,-2.27636305659842
Rb2Mg2As2H24O20,mp-559463,-1.5839803251
Sr6Ru4O14,mp-559909,-2.360900405416667
Sr10As6Cl2O24,mp-559965,-2.759579361587302
Ce4Ti4Si2O18,mp-560000,-3.603602797619047
Nd6Cu2Sn2S14,mp-560300,-1.7321112434895827
Rb8Cr8O28,mp-561093,-1.9339813152272731
Sm8Cu8Te8S8,mp-561248,-1.4262147976562503
Ca6Mn2Co2O12,mp-561610,-2.609743997539184
Sr8Ca16W8N32,mp-567568,-1.2326911409895835
Tb4Co4I2,mp-567614,-0.6764928190000006
Li1In1Ag2,mp-567787,-0.21823467416666675
K12C24N36,mp-567823,-0.38766247202777826
Er3Al1C1,mp-568021,-0.4317444040000005
Rb1La1Si1C4N8,mp-568228,-0.716010990833333
K8La12Os2I28,mp-568357,-1.6016772626799998
Ag5Hg4P8Cl5,mp-568540,-0.39350514545454535
Sm1In1Au2,mp-568596,-0.6961472337500001
Yb8Ni60B36,mp-569740,-0.41223987605769163
Eu2Cl6,mp-569895,-2.3070037412499995
Tb2Al4Ni1Ge2,mp-570138,-0.6399629322222222
In2Br6,mp-570219,-1.240911061875
K24Sr12Sn6As24,mp-570311,-0.6781656603333333
Ba4Au4,mp-570775,-0.7227096625000002
Pr1Co2As2,mp-571008,-0.7256215130000008
Cs2Zr12B2I28,mp-571410,-1.293566496686259
Lu1Co2Ge2,mp-571552,-0.5812641280000002
Gd6Cu2Ge2S14,mp-573114,-1.7441592626562503
Na8Te4Se12,mp-573581,-0.8655123654391167
Lu1Cu5,mp-580136,-0.20324782999999988
Re6Se8Cl2,mp-580748,-0.7989072780468751
Na20Si4P12,mp-5929,-0.4130860680842912
Nd4Zr4O14,mp-5977,-3.8423572081818183
Rb2Mg2P2H24O20,mp-604725,-1.7375872850333338
K4Mn16P12O48,mp-6130,-2.5664968573612077
Pb26Br12O20,mp-622491,-1.4709641636206905
Ba8H16O16,mp-626973,-2.0581905505
K4Eu4P4S16,mp-628735,-1.427841990904762
Li8H12Os2,mp-642996,-0.5012045539393933
Sr1Mg2Fe1H8,mp-643004,-0.4923653738888891
Sm16B48O96,mp-645338,-3.17872340775
Ba14Na14Li1N6,mp-645662,-0.302956960144499
Gd2Ga4Co2,mp-648086,-0.5400496362500009
Gd4Ni14,mp-669713,-0.3698567255555566
Ru4Pb4O13,mp-674149,-1.5170180697619051
Ca2Mg2Si4O12,mp-6766,-3.3468844765
Na8Ca4Sn8Ge12O48,mp-677095,-2.311013792780172
Cu1As2Pb6Cl7O6,mp-677164,-1.5531088768181822
Y3Mg3Zn3,mp-6908,-0.29456308111111124
Be8Si4H4O18,mp-707304,-2.8474132614705887
Tm4Fe2C8,mp-7085,-0.3184125069047618
Rb4Ti2Cu4S8,mp-7129,-1.2768173450925926
Li20Si2P4Se24,mp-721253,-1.079290064725
V6Ni2,mp-7226,-0.15623093875000116
Nb10N12,mp-7234,-1.207369934999999
Nd2P10,mp-7332,-0.5348277911111102
Rb8In8P8H8O40,mp-733729,-2.3014456842592588
Fe2Te4H3Cl1O12,mp-743878,-1.4832917488636368
Ba12Si4O4,mp-755363,-1.3167959760000003
Sc4H12Cl8O40,mp-756748,-1.201919228125
Mg11Ti25O60,mp-757825,-3.4265594799305554
K8P8H8O24F8,mp-758619,-2.492554946261905
As16H8Pb8F104,mp-758957,-2.4253222352205883
Li4V8O20,mp-777667,-2.4542407110416686
Na12Co4C8S2O32,mp-780164,-1.9990133843943219
La16Al8O36,mp-781707,-3.7910376603333344
Li6Te1O6,mp-7941,-2.132091083846154
K2Pd1F6,mp-7979,-2.3881034912222225
Tl4Si2S6,mp-8190,-0.8489414051736107
Sm2Ni2Ge6,mp-8466,-0.5978562269999997
Sc1Al1Ir2,mp-861507,-1.0091572212499997
Ti2Al1Mo1,mp-861627,-0.3226945941666681
Ba2As1Au1,mp-861937,-0.94890006375
Pm2Zn1Ru1,mp-862728,-0.25639064749999996
Ca1Pm1Cd2,mp-862881,-0.36125065187499983
Na1Pm1Hg2,mp-862943,-0.36884728351293083
Pm2Cu1Ir1,mp-863665,-0.45755140624999946
Ho1Sn1Rh2,mp-864642,-0.8100809487499996
Ca2Ag1Pb1,mp-864991,-0.4692150866666669
Hf1Nb1Tc2,mp-865094,-0.4419740749999992
Hf1Be1Rh2,mp-865163,-0.7725537087499994
Tm1Sn1Rh2,mp-865252,-0.8373202854166664
Tm1Tl1Rh2,mp-865288,-0.5811745799999999
Tm4Mg2Ge4,mp-865403,-0.7463358166666666
Ti2Tc1Ni1,mp-865878,-0.479781959166667
Yb1Pm1Au2,mp-865894,-0.8926132243749993
Ti6In2,mp-866046,-0.12693709749999993
Yb2Ag1Sn1,mp-866212,-0.5841836304166668
Yb8B16C8,mp-866809,-0.3620549542708327
Sr4Cd2As4,mp-867203,-0.9512628796666668
Be1Si1Rh2,mp-867767,-0.8120928187499992
Ga1Tc1,mp-867841,-0.09312823875000031
Sm2Hg6,mp-867879,-0.38429731875000006
K4Hg1P2,mp-8753,-0.3661578919523808
Cr4Ga4Se12,mp-8829,-0.8617633184062505
Cs2K4Pd2F10,mp-8959,-2.531295607936782
Tl3,mp-972351,0.0
Ba2As4Pt2,mp-9769,-0.8486214862499999
Nd4Mg2Ge4,mp-977548,-0.7640601690000004
Si8As16,mp-978553,-0.07108631999999974
K2Sb4Se8,mp-9797,-0.7611136510535711
Co8Sn24,mp-985707,-0.05542809312500108
Sr6Sn2N1O1,mp-989540,-1.160631806
Sr6Sn2N1F1,mp-989592,-1.2095631147500008
Ba1Hf1O3,mp-998552,-3.7867155090000013
Ca2Co3O8,mvc-15986,-1.8527256749999998
Ba4B8S12O52,mp-1019539,-2.3950154719846504
Eu4N12O36,mp-1019733,-1.3216955063461542
Li16B24P8O64,mp-1020015,-2.7981803880357146
Sr2Ge2P4O16,mp-1020628,-2.794469360694444
Na4Pt2S4,mp-10246,-1.0613078948706893
Na2Ti2As2O1,mp-1025360,-1.334556302110015
Na2Cr2N4,mp-1029407,-0.5746908103879314
Y4C6N12,mp-1029920,-0.9956098603030289
Hf4Si4Pd4,mp-10457,-0.9571370866666662
Cs1H1,mp-1057286,-0.22258801146551743
Tm1Tl1Se2,mp-1067280,-1.6033256761718748
Ba1Sn3Au1,mp-1068048,-0.502567029
Eu1Si3Rh1,mp-1068807,-0.7031748570000005
Zr1Cu4Ag1,mp-1070869,-0.15022917277777795
Hg1As1Pd5,mp-1077915,-0.30475633142857106
Na2Nb2O6,mp-1078295,-2.8455179263103445
Dy4Pt4,mp-1078613,-1.2820415512499999
B6Os4,mp-1079348,-0.25357833049999956
Cs2Na1Bi1Cl6,mp-1080041,-1.9747537282413792
Pr2P2Os2O2,mp-1080083,-1.9883267795833328
Yb3Cd3Pb3,mp-1080127,-0.4029992933333332
Ba3Cd2As4,mp-1080464,-0.842183831111111
Cs4Sb4Pt2,mp-1080614,-0.47758966817241344
Nd3Cd3Ga3,mp-1084794,-0.5206520747222222
Ba2Tb2Ag2S6,mp-1095340,-1.8605520468402776
Cs2Au2Cl8,mp-1095499,-1.359445427988506
Sc4Si4Ir4,mp-1095563,-1.1532929400000012
Tm2Cu2As4,mp-10994,-0.788861629166667
V3Ag2Te1S6,mp-1102112,-1.0013806610069438
Ce4Ga4Pt4,mp-1103487,-1.011064409166666
Pr9Ga4,mp-1104052,-0.3598758519230768
K3Er1V2O8,mp-1104228,-2.7346964034999997
Sr3Li4Si2N6,mp-1104857,-1.041609141555555
Sr4Si2S8,mp-1104926,-1.8589852644047622
Sc3Cu4Si4,mp-1104960,-0.5924382095454548
Nd1As12Os4,mp-1106351,-0.3349652788235301
Na6Mo2Cl12,mp-1106352,-1.7956504094655172
K2Li1Lu1Cl6,mp-1111126,-2.439739303933333
Cs2In2Cl6,mp-1112961,-1.8171912485862065
Ba1Sn3Pd1,mp-11269,-0.6468956070000005
Ba6Si4As8,mp-11692,-0.8071117705555556
Mg1Rh1,mp-1172,-0.4648692800000003
Pr6C2Br10,mp-1179866,-1.894152349722222
Er4Ga12Pd1,mp-1181425,-0.5916596482352946
Ca1Tb1Rh2,mp-1183546,-0.6065255699999996
Hf1Mg1Pt2,mp-1184572,-1.0075679749999997
H6F4,mp-1184796,-1.4094044030000004
Li1Ce1Hg2,mp-1185334,-0.35671193458333317
Li1Mg2Cd1,mp-1185359,-0.16062364583333322
Mg149P1,mp-1185593,-0.024779886488888868
Mg149In1,mp-1185594,-0.03000530026666676
Pm1Hg3,mp-1186580,-0.37010682562499997
Pm1Nd1Zn2,mp-1186618,-0.3205137743749997
Sm1Gd1Ag2,mp-1187078,-0.29726334208333327
Er2B8Ir8,mp-1189046,-0.5132216224074079
Hf2Tl4Pb2Se8,mp-1189341,-1.0531667082552074
Pr4Zn10Sn2,mp-1189436,-0.4592023856249998
Sc4Si6Ir7,mp-1189689,-1.0578999858823528
La14Zn2Ni4,mp-1189728,-0.21872010550000026
Hg2P4Pd2O14,mp-1190352,-1.9585066987878783
Cs2H2S4O14,mp-1190463,-1.9587627981073659
Ge6F16,mp-1190647,-2.5450385586363633
Na4V2Ni2F14,mp-1191842,-2.9224165950548593
Sm6B6N12,mp-1192040,-1.564741596458333
Rb4Zn10As8,mp-1192151,-0.32710852999999995
Dy4B16Os4,mp-1192250,-0.5825392394444447
Rb2In2Te6O16,mp-1192556,-1.7154431905769223
Cs4Sm4Ge4Se16,mp-1192812,-1.4303080599722904
Ti6Al16Ir7,mp-1193121,-0.7619851437931039
Dy2Fe12Ge12,mp-1193865,-0.27774772038461476
Pr2Co16P10,mp-1193900,-0.7100300726190483
Hf18Mo8S2,mp-1194092,-0.32958670736606976
Tl16Pb4Se12,mp-1195087,-0.5796413872330732
Sr2Ti2Cu8P8O34,mp-1195138,-2.394265789938272
B12Pb24Br4O40,mp-1195239,-2.036312935625
K8Yb4Si16O42,mp-1195357,-3.0514590636285717
Ba20In16Sb24,mp-1195424,-0.8042622831666671
Mg10Si4O16F4,mp-1195642,-3.3403322532352946
Lu6Co30P19,mp-1196018,-0.8483265771515148
Eu4Al12Pb8O32,mp-1196233,-2.865307761428571
Sm6Co8Sn26,mp-1196900,-0.3577479959999998
Li4Nd16Ge16,mp-1196908,-0.8056946095370373
Sc12Re12Ge24,mp-1197212,-0.4802230166666668
K32Na18Tl36Cd6,mp-1197369,-0.12607262199925043
Ce8Re12Si20,mp-1197667,-0.5728305294999985
Ba16Re6O37,mp-1197806,-2.7926410704237283
Hg12H16I8O48,mp-1198489,-0.8362058877380957
Li12As28H156N52,mp-1199218,-0.42809379826612914
Na4Al4H48S8O56,mp-1199345,-1.7382433895100575
Cs12Ag4As16Se32,mp-1199633,-0.7557584057318607
Cs16Nb8S44,mp-1200810,-1.2523725587411259
Al4H24C8Se4Cl12,mp-1200831,-0.7581711609495192
Ba4Gd4Si8O26,mp-1202971,-3.5312110735714293
Pr32In8Sb8S72,mp-1203279,-1.8146960643749996
Ba8Ga4Bi4Se20,mp-1203584,-1.4934515515798605
K10In2Mo8O32,mp-1203773,-2.150587994615386
Cu4H20N8O34,mp-1203834,-1.0226142383333339
Ca8B12H16Cl4O32,mp-1204342,-2.492020833472223
Cs24Zn12I48,mp-1204449,-1.399448122027915
Sm10Sn20Rh8,mp-1205030,-0.7214572402631579
Sr2Lu1Ta1O6,mp-1205553,-3.6043952383333333
Y2Si2Ru4C2,mp-1205712,-0.6015981533333331
Eu2Si2Pt4,mp-1206050,-1.0199819524999993
Rb2Na1Cu1F6,mp-1206176,-2.5766485786551727
Nd2Si2Ni2,mp-1206381,-0.7063723933333327
Rb3Er1F6,mp-1206448,-3.55272705375
Tm1Al2Ge2,mp-1206602,-0.38122395733333364
Ba1Ga2H2,mp-1206799,-0.5030023510000003
Sm2Ga1Co2,mp-1207243,-0.32953270550000013
Tm4Fe34C6,mp-1208084,-0.08990644856060535
Ti22Cu2P16,mp-1208222,-1.1068638279166663
Ta4Mn2P12O42,mp-1208509,-2.830224303597701
Tb4Ga18Ir6,mp-1208535,-0.6783695512499998
Sr4Ca2Sb2O12,mp-1208881,-2.741244473333334
Sm16Cd4Ir4,mp-1208937,-0.4762569441666666
Sc2Bi6Mo4O24,mp-1209046,-2.17387213388889
Sc4B8Ru10,mp-1209048,-0.6290116356060609
Rb4Al4Cl16,mp-1209422,-2.18487382625
Rb4Mn6Te8,mp-1209522,-0.6618002298659005
Sm12Sc8Fe12O48,mp-1209643,-3.1036173488749994
Rb8Eu4Cl20,mp-1209650,-2.3315934074999998
Rb8Be12Zn8F48,mp-1209690,-3.1795506371052635
Nd16Mg4Rh4,mp-1210030,-0.3401835445833334
Na4Lu4Si4O16,mp-1210117,-3.3979503580788175
Nd4Cr4Ge4O20,mp-1210145,-2.805829241562501
Nd4Ti6Bi4O24,mp-1210188,-3.1598580123684217
K2Tm2Be2F12,mp-1211245,-3.9101327349629633
K4Li4Dy4F20,mp-1211461,-3.814468640479167
Mn24Si32Mo20,mp-1211554,-0.4135514744782211
La4In8Cl20,mp-1211578,-2.0046109725
K6Tm2F12,mp-1211645,-3.630434157566667
Li24Eu4B12O36,mp-1211786,-2.708752569210526
Ho2Ni24B12,mp-1212548,-0.39157365184210474
Ga12Te12Cl4,mp-1212726,-0.799382513928571
Gd2Ag2W4O16,mp-1212867,-2.361267231805556
Cs2Sm2W4O16,mp-1213147,-2.6392663110775865
Er6Ga4Ge6,mp-1213152,-0.7063641012500002
Cs4H12S8O32,mp-1213543,-1.8411761333343597
Cs8Tm4Cl20,mp-1213743,-2.579375124378592
Ce12P4Br12,mp-1213927,-1.8057718079761902
Bi4P20O56,mp-1214465,-2.488024081458333
Zr1Ta1C2,mp-1215219,-0.7390260375000004
Yb1Al3Au1,mp-1215459,-0.514528052
Y6C2Br6,mp-1216138,-1.5373588217857141
Y16Mg3Al1Ni4,mp-1216272,-0.23509892319444484
Ta4Ti4Tl4O20,mp-1217858,-2.9942564408333343
Tb14Ag51,mp-1217874,-0.24696611215384573
Sr1Ag3Pd2,mp-1218349,-0.3278664977777777
Sr1Si2Pt2,mp-1218889,-0.8420402073333335
Sm3Ho1S4,mp-1219190,-2.2646230371875005
Sm2Ga5Cu3,mp-1219222,-0.4688791427500007
Sm8Ga21Ru11,mp-1219444,-0.5524929820624997
Pr6Ge3S14,mp-1219880,-1.7755215595108693
Nd5Sn15Rh8,mp-1220346,-0.6807044016071424
Nd2Mn1Fe3Ge4,mp-1220639,-0.45478568679310316
Na1Li1Zn1S2,mp-1220972,-1.271877539227011
Na1Nd9Ge6O26,mp-1221045,-3.1120533568226616
Mn1Cd1Se2,mp-1221646,-0.7330807606546337
Mn4Co2O8,mp-1221996,-1.8416989101231533
Mg2Co4P4O16,mp-1222089,-2.477082199743591
La4Ce4Sb8S16Br16,mp-1223434,-1.6188083808333336
Ho2As7Rh12,mp-1224190,-0.688275922619049
Ge2As2Au2,mp-1224371,-0.07795318999999996
Er2B1Pd6,mp-1225046,-0.8253938154629634
Eu1Si1Ni2Ge1,mp-1225155,-0.6219961180000005
Ho12Cd72,mp-1225485,-0.16309414809523812
K24In4As12,mp-1226185,-0.4143710143
Co8Cu6Ni4Se24,mp-1226198,-0.5971514511011907
Ba2Sr2V8Ni8O32,mp-1227604,-2.2675560096794865
Ba1Ga2Ge1S6,mp-1227983,-1.2261541628750003
Ba5Mg18Ge13,mp-1228121,-0.40622977902777774
Cs10Re12S16Cl14,mp-1228296,-1.4805944671021212
Al1Re1Ge1,mp-1228817,-0.24777780666666752
Ba20Ru11Pt1O48,mp-1229136,-2.302246197687501
La2Mg4Pd2,mp-12996,-0.5445920062499998
Ce2Al8Co2,mp-13504,-0.4941237833333331
Nb1Ir1,mp-1359,-0.5196198599999988
Cd8B32O56,mp-13603,-2.6526067578472214
Cd6Si2O10,mp-13820,-2.040596981666668
Li4Pd2F12,mp-13985,-2.3665910046296292
Dy1N1,mp-1410,-1.8787324275000001
Na12Mn2Se8,mp-14780,-1.14806490651058
Al8Pb12F48,mp-14941,-3.2478506101470583
Ba8Y4Bi4O24,mp-1523166,-2.815138988166666
K1Eu1Nb2O6,mp-1523183,-3.0313605007999995
Ca1Mn1F6,mp-1541531,-3.200238882866379
Cs4As6,mp-15557,-0.4443521791724141
Sm6Co58Si8B20,mp-16086,-0.40272197699275375
Rb12P24N44,mp-16107,-0.8014951605000007
Dy12Si12O40F4,mp-16164,-3.7205101525
Ho1Sb1Pt1,mp-16376,-1.2806868300000005
Ba4Ti4O4F16,mp-16915,-3.9302439072619046
Y8Te4O24,mp-17066,-3.004908132592593
Ba12Al8N16,mp-17133,-1.0344159277777782
K4Ni6S8,mp-17228,-0.9497573365000002
Rb2Be6Zn2F18,mp-17229,-3.313874849285715
K4Hg6Ge4Se16,mp-17307,-0.7568087746499993
Ca4Co8O16,mp-17544,-1.8857562796428573
Li2Ni4P6O20,mp-17664,-2.3828820170833334
Rb6Ge8Au2,mp-17830,-0.2660483415625001
Na4Mn4As4O16,mp-17876,-2.0263984152832513
Ag16Sn2Se12,mp-17984,-0.3397795498263889
Na12Ge4Se14,mp-18100,-1.0637564467144396
Sr8Ge8Se20,mp-18112,-1.326034678894676
Mg8B8O20,mp-18256,-3.022015075648148
K12Mn2Se8,mp-18481,-1.2156723445732753
Yb4Al23Ni6,mp-18482,-0.4220822545454551
Ba2Si6Sn2O18,mp-18502,-3.092744230000001
Fe1Rh1,mp-1918,-0.041342895000000546
K2Ni1O2,mp-19252,-1.3091295112000005
Gd1Si2Pd2,mp-19753,-0.9138582759999991
Ba1Mn2P2,mp-19857,-0.7619516825057474
Ta10Si6,mp-1989,-0.5911734450000008
Ce8S6O8,mp-19976,-3.2825964603977282
K1Cr1F6,mp-20076,-2.6232585972500004
Mg4P6Rh7,mp-20241,-0.760293638235294
Ti3In1C1,mp-20325,-0.544740582
Gd1Pb1Au1,mp-20415,-0.6826376599999998
Pr1Mn2Ge2,mp-20542,-0.4569661521724143
Ce2Si2Ni2,mp-20710,-0.7209699183333337
Sr1Pb3,mp-21162,-0.32301961166666615
Te8O16,mp-2125,-1.4947043037499999
V4Ga1Se8,mp-21504,-1.022140514326923
P6Pb10O24F2,mp-21554,-2.3733474398809524
Mn4Si4Ir4,mp-21851,-0.5436901051436784
V2In2O8,mp-22443,-2.2173742299999994
